Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No,Prob_Home,Prob_Draw,Prob_Away,HomeWin_Pct,HomeWin_StdDev,Optimal_Advantage,TeamHomeAdvantage,HomeAdvantageUsed,Home_Elo,Away_Elo,Relative_Home_Advantage,Elo_Difference,Home_Attack,Away_Defense,Away_Attack,Home_Defense,Pred_Home_Goals,Pred_Away_Goals,Home_Elo_I,Away_Elo_I,Home_Avg_Goals_I,Away_Avg_Goals_I,Pred_Home_GoalsF,Pred_Away_GoalsF,Home_Elo_I_Norm,Away_Elo_I_Norm,Home_Power,Away_Power,Home_Avg_Odd_H,Away_Avg_Odd_A,Pred_Home_Odd_Goals,Pred_Away_Odd_Goals,BackHome
5.9,4.3,1.42,1.62,2.05,2.02,1.74,0.15320921,0.2102173,0.6365735,0.40748033,0.49160755,-65.03846,-83.31038,-83.31038,1634.6742,1908.2367,-0.5554025,-356.87292,1.1,1,1.6,1.7,1.6085838,1.3159686,1572.8896,1861.7963,1.1,1.6,1.0372063,1.6471419,0.75869846,0.8980554,0.8701016,1.19769,3.249,1.96,1.0881506,1.5192331,0
3.2,3,2.2,2.35,1.57,2,1.73,0.28399312,0.302926,0.4130809,0.37089992,0.48324898,-91.7852,42.45283,42.45283,1277.3826,1400.5005,0.28301886,-80.665146,0.9,1.3,1.1,1.3,1.0700719,1.2468941,1304.4641,1431.8308,0.9,2.1,0.99817634,2.349925,0.62922084,0.69065744,0.776803,1.3543644,2.851,2.28,1.1989577,1.402522,0
3,3.4,2.3,1.88,1.98,1.73,2,0.31380418,0.27688605,0.4093098,0.43598056,0.4960186,-44.730785,97.21522,97.21522,1378.3934,1508.0854,0.64810145,-32.4769,2.1,0.9,1,1,1.5249939,1.2251395,1538.9208,1517.7833,2.1,0.9,2.1726086,1.0379834,0.74231327,0.7321174,1.3144314,0.8544638,2.213,3.358,1.4642576,1.1639296,1
1.75,3.9,4,1.65,2.2,1.67,2.1,0.53016144,0.23789296,0.23194562,0.4395664,0.4964689,-42.199875,-53.87943,-53.87943,1449.5358,1446.5225,-0.3591962,-50.866177,2,1.9,2.1,1.2,1.9901158,1.225003,1654.6736,1416.4182,2,0.6,1.7148305,0.6676693,0.7981478,0.68322295,1.1648208,0.67700154,1.653,5.01,1.844714,0.9187525,1
3,3.3,2.3,2.05,1.75,1.8,1.95,0.3111931,0.28290284,0.40590405,0.4395664,0.4964689,-42.199875,-53.87943,-53.87943,1493.6962,1591.4066,-0.3591962,-151.58986,1.2,0.9,1.1,1,1.2522273,1.2364511,1487.5994,1729.473,1.3,1.6,1.1130452,1.358962,0.7175579,0.834228,0.8757528,1.0441216,3.25,3.311,1.2099404,1.3216008,0
1.57,3.9,5.5,1.9,1.95,1.83,1.83,0.5924105,0.2384832,0.16910627,0.3895284,0.4877339,-78.05053,-103.85493,-103.85493,1402.3038,1563.5792,-0.6923662,-265.1303,1.2,1.8,1.7,1.4,1.2008615,1.0916618,1663.6222,1219.3673,1.1,1.1,1.0043273,1.0343803,0.8024642,0.58817357,0.88320947,0.7666563,2.545,4.55,1.5147017,1.0702122,1
3.3,3.2,2.2,2.15,1.67,1.83,1.83,0.28318584,0.2920354,0.42477876,0.3895284,0.4877339,-78.05053,-83.12227,-83.12227,1422.7444,1411.2797,-0.55414844,-71.65752,1,1.2,1.5,1.1,1.4776403,1.1615442,1459.6594,1523.2885,1,1,1.09399,1.1022553,0.7040808,0.73477286,0.8600444,0.8817659,2.601,2.453,1.2714555,1.3377026,1
2.9,3.4,2.35,1.83,2.03,1.67,2.1,0.3239408,0.27630246,0.39975673,0.44640234,0.49730158,-37.387108,150,150,1849.1033,1385.5988,1,613.5046,1.4,2.5,0.8,1.2,1.2868211,1.2693177,1458.4645,1477.953,1,1.1,1.0765108,0.69449145,0.7035044,0.7129049,0.85270697,0.7055395,4.366,11.123,1.8289534,0.672883,1
1.62,3.9,5.5,1.75,2.05,1.75,2,0.58481926,0.24292491,0.17225584,0.4028412,0.4905938,-68.382385,-95.55283,-95.55283,1701.7327,1634.1925,-0.6370189,-28.012661,1.3,2.4,0.8,0.9,1.4916899,1.5020922,1523.0516,1486.9956,1.2,0.8,1.1930425,0.8064453,0.73465866,0.7172667,0.9180122,0.75293815,2.3,4.47,1.5732206,1.048382,0
3.3,3.3,2.25,2,1.85,1.75,2,0.28846154,0.28846154,0.42307693,0.44039735,0.4966404,-41.614025,-91.73471,-91.73471,1439.6392,1360.6796,-0.6115647,-12.775026,2,1,1.1,1.2,1.3805047,1.2034292,1409.053,1608.0901,2,1.3,1.8586421,1.1193501,0.6796703,0.77567774,1.151259,0.9131467,2.536,2.611,1.3025413,1.3060176,1
2.63,3.3,2.6,1.93,1.93,1.7,2.05,0.35606092,0.28376976,0.36016932,0.4028412,0.4905938,-68.382385,-102.109,-102.109,1556.1411,1766.8768,-0.6807267,-312.84467,2,1.7,1.4,1.4,1.7995076,1.172138,1581.8254,1689.7719,1.6,1.1,1.4653147,1.0778992,0.7630087,0.8150778,1.0439311,0.92020637,3.123,4.053,1.3123895,1.2059575,0
2.35,3.1,3.25,2.05,1.75,1.75,2,0.4030403,0.30553055,0.29142913,0.4028412,0.4905938,-68.382385,-95.55283,-95.55283,1701.7327,1517.027,-0.6370189,89.1528,1.9,1.2,1.3,0.9,1.4186423,1.0723766,1700.726,1632.5808,1.6,1.1,1.5132852,0.9926184,0.82036155,0.7874911,1.097531,0.869542,2.55,2.553,1.2933415,1.3160307,0
1.8,3.6,4.2,1.9,1.95,1.8,1.91,0.5185185,0.25925925,0.22222222,0.3895284,0.4877339,-78.05053,46.875,46.875,1411.2797,1402.3038,0.3125,55.850777,1.7,1.6,1.3,1.3,1.2721341,1.1822354,1512.9539,1349.2322,1.7,1.2,1.5057653,1.1765271,0.7297879,0.6508151,1.0401789,0.8610999,2.516,4.44,1.5095288,1.0787431,0
2.35,3.75,2.52,1.38,2.57,1.35,2.7,0.39074615,0.24486758,0.3643863,0.45675266,0.49850452,-30.126612,-53.87943,-53.87943,1414.9303,1412.9265,-0.3591962,-51.87571,2.2,2.1,2,1.8,1.7789689,1.2697423,1395.6991,1415.7933,2.2,1.3,1.8700955,1.3199506,0.6732289,0.6829215,1.1519755,0.9377332,2.02,3.835,1.574107,1.0830859,1
1.95,3.7,3.5,1.7,2.1,1.62,2.2,0.47980735,0.25287142,0.26732123,0.42870998,0.49513182,-49.87721,-79.82894,-79.82894,1626.9187,1550.8413,-0.53219295,-3.7515628,0.6,2.5,1.3,1.5,1.320866,1.1932173,1474.8334,1475.6313,0.6,1,0.83513874,0.9740661,0.7114001,0.711785,0.76089555,0.8166974,5.725,4.308,0.8373561,1.5960637,0
2.45,3.2,3,2.3,1.62,1.91,1.8,0.38725293,0.29649052,0.31625655,0.43598056,0.4960186,-44.730785,-70.4365,-70.4365,1490.3677,1603.2207,-0.4695767,-183.28957,1.3,2.2,1.5,1.3,1.2787284,1.1926191,1556.0375,1412.0934,1.3,1.3,1.2866696,1.0595026,0.75056964,0.68113685,0.9650096,0.8324831,2.733,7.34,1.8235195,0.8203404,0
1.75,3.9,3.95,1.6,2.2,1.6,2.2,0.5286094,0.23719653,0.23419404,0.4522613,0.49802873,-33.273594,41.064938,41.064938,1596.7365,1643.6991,0.27376625,-5.8978243,1.4,1.8,1.6,1.3,1.0392079,1.2693886,1596.792,1470.8804,1,1.8,0.97734725,1.7104831,0.770228,0.70949334,0.85307574,1.1098893,3.012,3.405,1.272396,1.2726425,1
1.48,4.1,5.25,1.62,2.25,1.8,1.91,0.60868704,0.21972118,0.17159177,0.43754908,0.4962795,-43.62313,-61.29135,-61.29135,1334.8132,1517.9724,-0.408609,-244.45056,1.5,2.2,1.3,2,1.3876609,1.2034962,1569.5702,1377.0219,1.4,1.1,1.3010635,1.1232492,0.7570973,0.66421974,0.9746838,0.8478315,1.68,4.63875,1.782916,0.9576925,0
1.6,3.9,5.5,1.85,2,1.83,1.83,0.5878323,0.24116196,0.17100576,0.43598056,0.4960186,-44.730785,13.200104,13.200104,1555.555,1484.3253,0.08800069,84.429825,1.5,1.6,1.2,1.8,1.294965,1.3033485,1647.831,1579.4321,1.6,1.5,1.4891068,1.4884741,0.7948472,0.76185435,1.072551,1.0525023,1.575,6.128,2.0428371,0.81110835,0
3.1,3.4,2.1,1.85,2,1.67,2.1,0.2951633,0.26911947,0.43571723,0.44246575,0.49684897,-40.156754,15.451761,15.451761,1556.4678,1364.5698,0.10301174,207.34972,1.4,0.9,1.1,1.1,1.1970794,1.1113558,1426.4136,1364.4266,1.3,0.9,1.2866696,0.81059295,0.68804437,0.65814435,0.92749447,0.7191238,2.592,2.928,1.322006,1.2723345,0
1.67,3.8,5,1.9,1.95,1.8,1.95,0.5638651,0.2478039,0.18833096,0.44640234,0.49730158,-37.387108,12.563386,12.563386,1881.8783,1597.6886,0.0837559,296.75305,1.6,3.2,1.5,0.6,1.532899,1.1930844,1534.0376,1379.9464,1.5,1.6,1.2535603,1.2175297,0.7399578,0.66563046,0.9453988,0.88639015,3.574,7.765,1.6200855,0.8669112,1
2.55,3.4,2.6,1.75,2.05,1.62,2.2,0.36619717,0.2746479,0.35915494,0.43631178,0.4961631,-44.496803,0,0,1595.7585,1587.1409,0,8.617581,2.1,2,1,1,1.5394938,1.1511744,1519.6222,1509.8488,2.4,1.3,2.47426,1.1989355,0.7330044,0.72829014,1.4295068,0.91654825,2.02,3.511,1.5344956,1.1199282,1
4.65,3.65,1.7,1.85,1.9,1.8,1.9,0.19963002,0.25432318,0.5460468,0.4522613,0.49802873,-33.273594,-55.864796,-55.864796,1624.4264,1585.8981,-0.372432,-17.336428,1.2,1.4,0.7,0.9,1.5184613,1.1510462,1505.1119,1578.4465,1.2,1.1,1.272435,0.9926184,0.72600526,0.7613789,0.94457716,0.8538747,3.693,2.347,1.0354352,1.5381302,1
2.35,3.25,3.2,2.2,1.67,1.91,1.91,0.40692556,0.29423848,0.29883596,0.4522494,0.49791119,-33.28194,-91.73471,-91.73471,1527.446,1917.6073,-0.6115647,-481.89597,0.9,1.5,1,1.1,1.1575722,1.2584065,1574.869,1754.1432,0.9,1.6,1.0143836,1.6699251,0.7596533,0.84612787,0.8615454,1.1756468,3.29,3.596,1.2284749,1.2893432,0
2.9,3.75,2.15,1.6,2.3,1.53,2.38,0.32029,0.24769093,0.43201905,0.4262295,0.4948969,-51.63788,41.666668,41.666668,1304.9691,1689.2582,0.2777778,-342.62247,1.8,1,1.5,1.4,1.5523632,1.2254126,1369.2628,1482.3757,1.8,1.5,1.6503017,1.3520086,0.6604771,0.7150382,1.056407,0.96982634,2.725,2.305,1.2289377,1.3782911,0
2,3.1,4.2,2.6,1.48,2.25,1.57,0.47139755,0.30412745,0.22447501,0.46235606,0.49869135,-26.207275,-9.226122,-9.226122,1593.8203,1469.7416,-0.06150748,114.85267,0.9,1.4,0.7,1.9,1.1300119,1.1014341,1535.0016,1545.5936,0.9,1.4,1.0646012,1.42107,0.74042284,0.745532,0.8700942,1.0157472,2.327,3.431,1.4427117,1.1708122,1
1.95,3.5,3.2,1.75,2.05,1.67,2.1,0.46157017,0.2571605,0.2812693,0.43754908,0.4962795,-43.62313,-112.33064,-112.33064,1500.0613,1446.9666,-0.74887097,-59.235878,1.1,1.5,1.9,1.4,1.4170281,1.1718768,1386.4023,1452.5773,1.1,1,0.98828083,0.9607767,0.6687445,0.70066464,0.79655904,0.80470943,2.893,2.675,1.2274599,1.3531569,0
2.88,3.3,2.15,1.83,2.03,1.62,2.2,0.3113071,0.2716862,0.4170067,0.43754908,0.4962795,-43.62313,-65.9241,-65.9241,1517.9724,1369.0359,-0.43949398,83.01249,1.1,1.2,1.4,1.1,1.318206,1.3034939,1418.4966,1512.974,1.1,1,1.0711615,0.9347393,0.6842255,0.7297976,0.83899987,0.8117743,2.49,1.895,1.2414675,1.3986166,0
1.17,8,15,1.44,2.75,1.95,1.8,0.81682664,0.119460896,0.06371248,0.4568,0.49832964,-30.093466,150,150,1961.5575,1600.2136,1,511.34378,2.9,1.7,1.8,1.4,2.5085297,1.2360379,1977.8092,1623.3704,2.6,1.6,2.7420974,1.3221338,0.9540153,0.78304833,1.6692481,0.9986825,1.293,6.088,2.1427014,0.7878465,1
2.2,3.1,3.2,2.15,1.67,1.83,1.83,0.41715726,0.2960471,0.28679562,0.42698413,0.49483636,-51.101967,-112.33064,-112.33064,1579.2156,1376.119,-0.74887097,90.7659,1.8,1.6,1.2,1.4,1.3391615,1.1014955,1641.5286,1523.8837,1.8,1.3,1.6770973,1.1825781,0.7918071,0.73506,1.1459233,0.9140672,1.928,5.12,1.7706835,0.93829405,0
1.33,5.25,8.5,1.44,2.7,1.7,2.05,0.7093185,0.17969403,0.110987484,0.44640234,0.49730158,-37.387108,41.666668,41.666668,1548.5741,1537.0074,0.2777778,53.233337,3,1.6,1.3,1.9,2.4132311,1.1926191,1766.14,1749.8661,2.9,1,3.2250512,0.8624758,0.85191464,0.8440648,1.8011693,0.85142916,1.484,3.173,1.6459394,1.088721,0
2.15,3.6,3.1,1.8,2,1.67,2.1,0.43653432,0.260708,0.30275768,0.4386207,0.49638948,-42.866917,70.4365,70.4365,1724.3134,1586.5911,0.4695767,208.1589,1,1.5,1.4,0.9,1.2747011,1.2364511,1492.2306,1679.396,1,0.8,1.0093429,0.78459036,0.7197918,0.81007284,0.83561224,0.79987985,2.276,3.96,1.5179142,1.1019413,0
2.2,3.4,3.2,2.1,1.7,1.83,1.83,0.42834646,0.27716535,0.2944882,0.47124046,0.49934524,-20.00625,-51.327393,-51.327393,1498.3163,1656.4325,-0.3421826,-209.44363,0.8,1.8,1.3,1.4,1.1895511,1.1414695,1532.5266,1524.3501,0.9,0.9,1.0143836,0.9824863,0.739229,0.735285,0.84929085,0.8341655,2.785,4.243,1.4159096,1.1363614,0
1.25,6,11,1.44,2.75,1.8,1.95,0.756447,0.15759312,0.08595989,0.41045958,0.4921122,-62.89727,53.87943,53.87943,1827.7286,1778.7947,0.3591962,102.813354,2.3,1.1,1.4,1.2,1.872701,1.1722033,1775.9027,1568.949,2.3,1.1,2.1859965,0.97907585,0.85662377,0.7567977,1.3883729,0.8457089,1.754,3.67,1.6301903,1.0676996,1
2.15,3.5,3.2,1.95,1.9,1.73,2,0.43741456,0.26869753,0.2938879,0.42870998,0.49513182,-49.87721,-60.50707,-60.50707,1568.1089,1594.4337,-0.40338045,-86.831894,1.5,2,2,2.8,1.3391615,1.2812514,1570.0614,1519.2255,1.8,1.1,1.4276084,1.1705071,0.75733423,0.73281306,1.0254439,0.9078906,2.17125,5.043,1.6844264,0.97328323,0
1.57,4.1,5.25,1.65,2.2,1.67,2.1,0.59453934,0.22766507,0.17779557,0.42726293,0.49481434,-50.90403,49.78355,49.78355,1288.7375,1448.8158,0.33189034,-110.29479,1.6,1.7,1.5,1.6,1.4700202,1.182433,1322.8599,1348.631,1.6,1.3,1.4188651,1.2155192,0.6380942,0.65052515,0.95040256,0.8765228,2.281,5.495,1.7111758,0.94099855,1
2.25,3.5,3,2,1.85,1.8,1.91,0.41791046,0.26865673,0.31343284,0.42726293,0.49481434,-50.90403,-85.22993,-85.22993,1442.2219,1502.0336,-0.5681995,-145.0416,1.8,2.4,0.8,1.6,1.585216,1.327527,1481.4412,1541.2347,1.5,1.2,1.4965433,1.0984292,0.71458745,0.7434294,1.0273697,0.8854293,1.992,2.735,1.45094,1.2093477,1
3,3,2.6,2.4,1.53,1.95,1.8,0.31707317,0.31707317,0.36585367,0.4028412,0.4905938,-68.382385,40.498444,40.498444,1634.1925,1556.1411,0.2699896,118.549805,0.9,1.6,0.8,0.9,1.4515885,1.2581961,1617.5824,1558.2814,1,1.5,1.0765108,1.448136,0.78025645,0.75165206,0.89875823,1.0302457,2.781,3.668,1.354271,1.2052947,1
3.1,3.6,2.2,1.5,2.63,1.44,2.63,0.3057915,0.26332048,0.43088803,0.4568,0.49832964,-30.093466,-65.9241,-65.9241,1600.2136,1709.6648,-0.43949398,-175.3752,1.7,2.2,2.1,2.2,1.7825588,1.1614795,1671.4585,1808.0833,1.7,2.2,1.3670608,2.4278052,0.8062441,0.87214637,1.0305707,1.4944099,2.447,3.369,1.404946,1.1951101,0
2.38,3.25,3,1.95,1.9,1.7,2.05,0.39593908,0.28994924,0.31411168,0.44640234,0.49730158,-37.387108,-46.602226,-46.602226,1507.6792,1503.0848,-0.31068152,-42.007835,1.2,1.6,1.2,2,1.4561747,1.1928184,1607.3594,1604.421,1.4,1.2,1.2396919,1.0984292,0.7753253,0.77390796,0.9610719,0.90371644,2.839,4.12,1.3886818,1.15823,1
2.2,3.1,3.4,2.5,1.5,2.1,1.67,0.42431563,0.30112723,0.27455717,0.3895284,0.4877339,-78.05053,-38.764004,-38.764004,1572.2648,1568.674,-0.2584267,-35.173275,1.1,1.3,1.3,1.2,1.1612294,1.1718115,1515.0167,1382.4271,1,0.8,1.0257314,0.8878442,0.7307829,0.666827,0.84876233,0.7552339,3.05,3.688,1.2921501,1.2415438,1
2.1,3.25,3.25,2.1,1.7,1.83,1.83,0.4362416,0.2818792,0.2818792,0.39143193,0.48821393,-76.66117,-78.51786,-78.51786,1532.6271,1357.438,-0.5234524,96.671295,1.1,1.5,0.9,1.1,1.5572677,1.1511744,1387.199,1502.079,1.5,0.7,1.4491037,0.7594219,0.6691288,0.72454226,0.98111874,0.7384941,2.743,3.695,1.3664862,1.1965699,0
2.57,3,2.6,2.12,1.57,2.11,1.68,0.351478,0.3010995,0.34742248,0.41577443,0.49288434,-59.0891,-111.01956,-111.01956,1738.1863,1666.7886,-0.7401304,-39.621822,1,1.4,1.8,1.2,1.1100891,1.1615442,1459.3389,1623.1111,1.2,1.6,1.0658387,1.416137,0.70392615,0.7829233,0.84869117,1.0362087,2.484,2.9625,1.3516794,1.2517792,0
1.65,3.3,5.7,2.15,1.65,2.02,1.72,0.5588235,0.27941176,0.16176471,0.3992989,0.48983237,-70.944115,-65.09092,-65.09092,1645.7742,1518.267,-0.43393946,62.41626,2,1,1.9,1.3,1.4441028,1.192752,1558.9944,1531.6694,2,0.6,1.6874319,0.7659866,0.751996,0.7388155,1.1261704,0.7496839,1.981,5.5785713,1.818253,0.900513,0
4.05,3.25,1.9,2.27,1.6,2.05,1.7,0.22842874,0.28465736,0.4869139,0.3992989,0.48983237,-70.944115,-97.21522,-97.21522,1540.583,1530.7738,-0.64810145,-87.40602,1.2,1.6,0.9,0.5,1.2868211,1.2579157,1500.1184,1561.3875,1.2,1.5,1.2320994,1.3896691,0.7235965,0.7531503,0.92699766,1.0077578,3.654,3.193,1.1144994,1.4030235,0
1.37,4.25,8.75,1.98,1.78,2.3,1.55,0.6761671,0.21796446,0.10586845,0.3992989,0.48983237,-70.944115,0,0,1570.8616,1538.6414,0,32.22023,1.7,0.9,0.8,1,1.2681276,1.1719421,1782.6356,1616.1709,1.7,1.9,1.6854727,1.8415205,0.8598715,0.77957565,1.190112,1.2043536,1.678,1.92,1.4401534,1.267726,1
1.95,3.4,4.1,2.25,1.62,2,1.75,0.4880098,0.27988797,0.23210223,0.4647168,0.49886936,-24.558092,27.730597,27.730597,1741.3335,1564.1887,0.18487065,204.87549,1,1.5,0.9,0.6,1.399261,1.0723766,1500.9082,1607.2781,1,0.9,1.09399,0.88023514,0.7239775,0.7752861,0.87198246,0.8172657,2.406,5.271,1.6437988,0.9773028,0
1.25,6.25,11,1.4,3,1.8,1.95,0.76124567,0.15224913,0.08650519,0.4568,0.49832964,-30.093466,-83.31038,-83.31038,1580.4601,1961.5575,-0.5554025,-464.40775,2.4,1.7,1.6,1.3,2.0687056,1.3270093,1974.6774,1639.4309,2.4,1.3,2.246342,1.1505299,0.95250463,0.7907953,1.4700396,0.9346891,1.454,3.825,1.7419598,1.0142556,0
2.45,3.5,2.5,1.62,2.25,1.53,2.38,0.37313432,0.26119402,0.36567163,0.4187898,0.4937541,-56.934845,-23.19678,-23.19678,1468.7374,1373.4752,-0.15464519,72.065445,2.1,1.6,2.7,2.1,2.1571927,1.3631943,1372.7871,1433.2968,2.2,1.4,1.6707034,1.3450906,0.6621771,0.6913645,1.0655876,0.95285493,2.729,2.765,1.2733012,1.314984,0
1.65,3.9,5.25,1.88,2.02,1.8,1.95,0.57558507,0.24351676,0.18089816,0.4568,0.49832964,-30.093466,10.531575,10.531575,1699.1897,1896.6086,0.0702105,-186.88728,2.7,1.1,0.9,1.3,2.865658,1.3515514,1610.2222,1551.333,2.6,1.5,2.6551743,1.408891,0.77670616,0.74830043,1.5280935,1.0125366,3.1,2.191,1.1382942,1.457613,0
1.3,6,9,1.44,2.75,1.8,1.95,0.7346939,0.15918367,0.10612245,0.42028984,0.49381593,-55.864796,77.24984,77.24984,1671.0255,1604.9741,0.5149989,143.3012,2.2,1.4,1.3,1,1.5952485,1.2360379,1934.5437,1655.7303,2.2,2,2.0932841,2.0100198,0.9331458,0.7986575,1.3972012,1.2832024,1.494,3.323,1.6624733,1.0732545,1
1.73,4,4.33,1.62,2.25,1.62,2.2,0.5458402,0.23607588,0.21808395,0.4587989,0.49847364,-28.694532,11.21149,11.21149,1696.4879,1697.192,0.07474326,10.507302,2.1,1,1.3,0.7,1.6634839,1.2583364,1779.6575,1586.9796,2.1,1.8,1.9724772,1.8320979,0.8584349,0.7654949,1.3040518,1.192136,1.945,4.173,1.6385409,1.0367401,1
2.7,3.6,2.45,1.87,2.03,1.67,2.1,0.3506261,0.26296958,0.3864043,0.45266274,0.49799976,-32.99212,150,150,1687.6255,1568.1089,1,269.51663,1.5,2,2.7,0.8,1.6880054,1.3041476,1528.2712,1794.4512,1.5,1.2,1.1380876,1.011524,0.73717636,0.8655708,0.89754087,0.9239521,2.671,3.68,1.3827189,1.1883004,0
2.88,3.4,2.38,2,1.85,1.75,2,0.3271028,0.27707532,0.39582187,0.4395664,0.4964689,-42.199875,-52.511566,-52.511566,1463.092,1493.6962,-0.3500771,-83.11571,0.8,1.7,2,1.3,1.0802463,1.131153,1450.6809,1601.6753,0.8,2.4,0.81364846,2.700421,0.6997499,0.7725835,0.74530935,1.5437186,2.076,2.704,1.4256375,1.2252922,1
2.2,3.1,3.1,2.38,1.53,2.1,1.67,0.41333333,0.29333332,0.29333332,0.4783237,0.49989125,-15.071683,-59.575603,-59.575603,1463.9132,1420.3374,-0.3971707,-15.999819,0.6,1.6,1.6,0.6,0.99544615,1.0721973,1400.6644,1453.3656,0.6,0.8,0.77052027,0.925198,0.67562395,0.7010449,0.71358246,0.79070616,3.23,4.75,1.3598486,1.1364644,0
2.37,3.05,2.77,1.91,1.72,0,0,0.37984616,0.29515913,0.3249947,0.41577443,0.49288434,-59.0891,-61.960785,-61.960785,1536.5828,1524.2568,-0.4130719,-49.634876,2.6,0.6,0.3,1.1,1.6740116,1.204167,1539.7384,1723.5977,2.6,1.1,3.1585133,1.0890621,0.74270767,0.8313939,1.7090299,0.9344612,2.334,2.375,1.3260372,1.3067538,0
2.5,3.4,2.63,1.88,1.98,1.67,2.1,0.3723196,0.27376443,0.353916,0.42726293,0.49481434,-50.90403,-113.59866,-113.59866,1568.8748,1318.3951,-0.7573244,136.88101,0.9,1.7,0.8,0.8,1.3016778,1.3749375,1287.9722,1487.1033,0.9,0.8,1.0308539,0.82890904,0.62126577,0.7173186,0.785101,0.7619548,4.065,4.138,1.1147099,1.3357514,0
1.91,3,3.9,2.38,1.53,2.2,1.62,0.47027615,0.29940915,0.23031472,0.44125736,0.4966349,-41.007935,150,150,1619.3857,1679.2526,1,90.13316,2.3,1.3,1.2,0.5,1.8223569,1.1310899,1573.8307,1557.7611,2.3,1,2.25756,0.8847623,0.7591524,0.75140107,1.3585155,0.80474555,2.024,3.34,1.512901,1.1404128,0
4.05,3.15,1.83,2.07,1.6,2.11,1.68,0.22228006,0.28578866,0.4919313,0.41519433,0.4931914,-59.50405,-87.222305,-87.222305,1404.9008,1673.6455,-0.58148205,-355.96698,0.5,1.2,0.9,1.8,1.0413051,1.1716809,1390.6387,1610.72,0.5,1,0.8127037,1.0723839,0.670788,0.77694625,0.72755426,0.89512134,3.955,2.672,1.0132072,1.5340102,0
2.63,3.8,2.45,1.5,2.63,1.4,2.75,0.3615885,0.2502573,0.38815418,0.45266274,0.49799976,-32.99212,0,0,1679.7373,1608.3615,0,71.37579,1.6,1.3,2.3,1.1,1.3349439,1.1720073,1583.0793,1766.0394,1.6,1.7,1.2473311,1.5887699,0.7636135,0.8518662,0.9571006,1.1466277,2.632,2.247,1.2440417,1.3714578,0
3.9,3.3,1.95,2.1,1.7,1.95,1.8,0.23913044,0.2826087,0.47826087,0.4395664,0.4964689,-42.199875,-22.592543,-22.592543,1542.7577,1495.2781,-0.15061694,24.886965,1.1,1.2,0.8,0.8,1.0734527,1.1618031,1290.184,1500.543,0.8,1.3,0.9871333,1.1193501,0.6223327,0.7238013,0.76825297,0.88202083,3.041,3.13,1.2386698,1.3137742,0
1.53,4.2,6,1.67,2.2,1.73,2,0.6175562,0.22496691,0.15747684,0.43598056,0.4960186,-44.730785,-30.866383,-30.866383,1523.427,1536.4178,-0.20577589,-43.85715,1.6,1.4,1.4,0.6,1.2418461,1.280395,1567.0757,1396.5575,1.7,0.7,1.5550599,0.70901144,0.75589406,0.673643,1.0755605,0.68779033,2.07,4.603,1.6571181,1.0064366,0
1.83,3.75,3.9,1.9,1.95,1.8,1.95,0.51092595,0.24933186,0.23974217,0.4395664,0.4964689,-42.199875,-81.647995,-81.647995,1327.0555,1538.1252,-0.5443199,-292.71777,2,1.3,1.3,2,1.5201911,1.2144727,1535.6964,1491.4064,2,0.8,1.8586421,0.9125753,0.740758,0.7193942,1.1879116,0.7966667,2.195,3.505,1.4861054,1.1439695,0
1.5,4.6,4.45,1.3,3.49,1.35,2.86,0.60126305,0.19606404,0.20267293,0.45545545,0.49826127,-31.035002,-105.29658,-105.29658,1223.4517,1502.7058,-0.70197713,-384.5507,1.7,2.7,1.1,2.3,1.9222462,1.2361066,1507.6526,1341.3191,1.7,1.9,1.6059684,1.918998,0.7272308,0.6469982,1.0787258,1.1557981,2.507,5.62,1.6590446,0.95400214,1
2.4,3.5,2.7,1.9,1.95,1.73,2,0.38840938,0.26633784,0.34525278,0.42726293,0.49481434,-50.90403,-30.866383,-30.866383,1505.0503,1568.8748,-0.20577589,-94.69094,1.3,1,1,1,1.3546225,1.1309639,1379.9644,1580.2439,1.3,0.8,1.2866696,0.8064453,0.6656391,0.7622459,0.9140513,0.77992564,2.685,3.231,1.3313681,1.2467363,0
2.25,3.25,3.1,1.93,1.93,1.7,2.05,0.4135454,0.28630066,0.3001539,0.4395664,0.4964689,-42.199875,-53.87943,-53.87943,1362.8,1449.5358,-0.3591962,-140.61507,1.9,1.5,1.8,0.8,1.684606,1.1511103,1588.7522,1466.9596,2.2,1,1.9004599,1.0290875,0.7663499,0.7076021,1.2199938,0.8361963,1.657,4.701,1.7991173,0.948982,0
1.65,3.9,4.75,1.7,2.1,1.75,2,0.56482965,0.23896639,0.19620398,0.4395664,0.4964689,-42.199875,43.657787,43.657787,1519.208,1528.282,0.29105192,34.583767,1.3,1.3,1.7,1.3,1.4653904,1.172138,1491.7467,1551.4259,1.5,1.9,1.2335317,1.6958238,0.7195584,0.7483452,0.9251477,1.1273366,1.86,4.075,1.6510835,1.036846,1
1.6,4.33,4.5,1.7,2.1,1.8,1.95,0.5796864,0.21420284,0.20611073,0.4395664,0.4964689,-42.199875,-4.398154,-4.398154,1446.5225,1563.448,-0.029321024,-121.32364,1.1,1.3,1,0.8,1.3745911,1.1310899,1365.9069,1292.4985,1,1.1,1.0765108,0.865212,0.65885836,0.6234491,0.82591933,0.7201543,4.03,5.188,1.2183567,1.1935905,0
